Date,Name,Age,Salary
2024-02-14,Person6,73,38841.54
2024-06-08,Person31,61,75977.15
2024-01-13,Person3,75,49219.49
2024-06-02,Person93,78,56593.03
2024-03-08,Person45,63,52604.76
2024-12-18,Person90,56,77653.63
2024-05-01,Person21,80,54563.27
2024-01-02,Person40,63,46271.47
2024-08-23,Person34,36,33866.32
2024-07-18,Person78,57,33221.97
2024-10-19,Person17,62,66187.04
2024-11-17,Person96,78,87264.58
2024-02-28,Person5,41,47163.39
2024-06-11,Person12,66,77268.91
2024-10-21,Person21,57,78316.92
2024-10-05,Person41,34,87755.97
2024-12-27,Person71,79,98683.26
2024-12-11,Person16,46,35860.13
2024-04-15,Person74,31,33066.54
2024-02-25,Person18,60,34122.77
2024-09-16,Person17,72,82289.13
2024-01-20,Person29,69,75838.44
2024-06-20,Person9,68,57965.32
2024-08-21,Person37,22,92291.53
2024-08-08,Person46,36,34057.28
2024-05-03,Person83,60,38066.0
2024-05-20,Person63,41,68279.83
2024-11-01,Person58,47,77901.78
2024-10-15,Person11,71,36788.53
2024-10-11,Person63,29,42806.28
2024-02-04,Person88,31,65162.97
2024-07-16,Person69,22,75615.35
2024-01-31,Person21,19,89619.62
2024-12-03,Person34,74,43949.41
2024-05-26,Person81,49,87361.81
2024-05-25,Person63,42,83264.26
2024-01-25,Person63,77,81010.98
2024-08-27,Person69,37,56151.17
2024-04-18,Person68,66,52341.76
2024-10-08,Person31,27,36275.08
2024-05-18,Person30,74,59557.95
2024-03-27,Person5,38,34538.05
2024-01-17,Person72,24,33002.92
2024-03-30,Person68,46,98629.07
2024-05-06,Person29,28,32027.0
2024-11-29,Person96,38,61691.0
2024-01-20,Person14,67,83191.35
2024-12-18,Person46,63,73054.41
2024-09-26,Person34,59,59683.6
2024-07-28,Person27,68,40949.07
2024-04-24,Person84,35,37303.96
2024-01-31,Person81,40,58862.83
2024-05-22,Person16,53,97588.37
2024-05-09,Person40,20,68932.26
2024-09-02,Person18,57,32028.05
2024-11-20,Person85,28,79527.43
2024-07-07,Person39,74,49190.96
2024-06-23,Person90,52,74141.15
2024-05-28,Person30,78,31880.98
2024-11-13,Person98,67,85621.81
2024-06-02,Person91,23,94302.98
2024-02-08,Person15,60,53000.37
2024-02-20,Person1,26,43034.03
2024-04-10,Person74,77,74526.3
2024-01-25,Person47,50,64295.39
2024-04-14,Person13,50,88537.0
2024-05-05,Person42,59,98130.5
2024-02-04,Person63,80,75534.93
2024-04-29,Person44,51,42616.67
2024-01-21,Person32,76,68987.13
2024-08-05,Person13,55,97840.11
2024-08-04,Person74,52,49830.81
2024-06-06,Person78,74,52558.61
2024-10-21,Person79,58,68216.04
2024-03-25,Person70,76,37416.53
2024-07-22,Person93,62,53286.19
2024-08-30,Person48,54,83333.17
2024-04-29,Person26,38,84823.77
2024-01-28,Person82,55,79602.03
2024-08-26,Person34,60,30019.01
2024-07-08,Person4,35,45208.84
2024-01-12,Person68,47,78434.1
2024-09-28,Person27,73,64044.01
2024-11-14,Person45,36,55606.3
2024-11-05,Person62,70,68694.72
2024-10-17,Person100,21,87655.69
2024-03-20,Person62,59,34596.27
2024-08-12,Person15,72,96950.25
2024-07-29,Person55,35,51869.03
2024-01-18,Person95,44,66473.12
2024-10-05,Person22,61,32755.43
2024-08-18,Person64,49,60317.4
2024-03-06,Person63,24,90427.38
2024-08-03,Person30,37,42046.96
2024-08-09,Person61,38,60587.07
2024-12-30,Person73,70,64350.74
2024-08-03,Person37,65,43176.96
2024-06-07,Person13,26,58037.04
2024-11-02,Person26,22,50796.07
2024-08-13,Person97,60,46300.89
2024-04-22,Person54,56,30651.99
2024-09-24,Person27,69,73001.75
2024-10-12,Person56,75,75897.78
2024-07-05,Person20,69,90154.5
2024-08-31,Person58,20,73664.26
2024-03-17,Person61,35,72192.92
2024-05-11,Person1,57,45847.75
2024-08-31,Person58,74,96587.9
2024-07-13,Person96,40,77762.85
2024-07-14,Person52,77,38407.78
2024-06-14,Person65,50,64089.6
2024-08-24,Person1,57,91194.38
2024-05-14,Person36,26,49238.54
2024-02-21,Person78,49,38548.1
2024-01-04,Person89,49,94107.79
2024-07-07,Person34,35,93661.8
2024-01-10,Person32,39,67647.27
2024-12-19,Person56,42,96694.81
2024-09-05,Person6,51,81035.47
2024-08-24,Person6,55,50291.3
2024-04-24,Person87,50,48515.45
2024-04-03,Person20,72,86884.48
2024-09-21,Person63,62,52248.9
2024-04-23,Person16,35,83787.89
2024-06-02,Person14,33,36554.7
2024-02-12,Person9,23,42630.37
2024-02-29,Person82,54,37342.89
2024-01-16,Person18,50,77275.35
2024-10-25,Person59,23,31621.83
2024-02-02,Person63,38,39557.84
2024-04-17,Person28,34,86053.22
2024-07-20,Person99,49,49437.47
2024-11-10,Person43,72,86651.54
2024-09-20,Person56,34,73253.63
2024-02-21,Person61,50,76778.26
2024-03-09,Person21,20,87183.63
2024-12-08,Person73,32,75017.3
2024-09-22,Person69,45,38467.49
2024-04-10,Person50,55,57361.13
2024-10-04,Person87,32,38107.09
2024-07-10,Person49,34,75586.91
2024-03-21,Person31,32,78162.16
2024-02-06,Person61,18,43011.56
2024-06-02,Person100,30,42013.3
2024-03-25,Person54,46,61279.5
2024-06-05,Person75,29,89843.39
2024-11-12,Person12,64,93990.62
2024-03-16,Person98,39,33594.87
2024-12-19,Person58,72,53142.73
2024-10-26,Person4,45,38626.18
2024-02-14,Person84,31,99094.11
2024-05-30,Person9,63,99437.07
2024-03-01,Person26,60,76807.34
2024-09-29,Person92,38,62235.63
2024-07-28,Person39,45,32221.16
2024-11-20,Person59,73,49066.49
2024-07-11,Person62,36,60674.04
2024-01-30,Person88,53,51351.99
2024-01-01,Person52,24,55100.41
2024-04-22,Person65,36,36166.42
2024-03-24,Person69,72,71192.28
2024-01-19,Person16,41,32602.51
2024-09-04,Person95,60,41224.79
2024-04-12,Person43,30,43797.14
2024-07-21,Person88,48,75729.07
2024-02-23,Person99,23,57349.4
2024-10-26,Person93,54,93380.57
2024-09-21,Person38,18,57453.13
2024-07-06,Person27,51,61527.47
2024-08-27,Person12,29,68755.68
2024-09-05,Person41,62,92691.14
2024-12-29,Person27,33,44462.13
2024-04-06,Person89,69,69744.88
2024-12-02,Person45,38,41185.47
2024-11-16,Person10,27,87333.81
2024-10-12,Person18,52,86647.27
2024-05-19,Person23,18,67243.83
2024-11-30,Person84,49,58579.31
2024-07-08,Person83,44,79670.63
2024-07-28,Person19,27,95591.12
2024-12-25,Person71,18,63757.41
2024-01-22,Person3,22,90037.37
2024-04-11,Person25,28,72852.84
2024-09-22,Person94,65,31318.91
2024-07-01,Person33,40,37137.26
2024-10-19,Person67,72,60506.89
2024-04-28,Person38,77,34411.26
2024-09-10,Person46,35,65753.55
2024-09-24,Person26,75,94316.29
2024-09-10,Person26,66,73212.89
2024-03-10,Person30,53,46883.84
2024-04-08,Person25,80,61671.91
2024-03-20,Person27,39,70820.86
2024-02-07,Person13,25,90191.21
2024-11-04,Person99,66,77311.96
2024-02-25,Person67,48,39973.55
2024-04-11,Person35,47,37755.42
2024-03-21,Person78,48,46328.62
2024-06-07,Person32,70,38432.72
2024-08-10,Person11,35,68523.95
2024-04-18,Person53,22,33045.24
2024-11-02,Person65,59,64006.13
2024-05-22,Person72,76,66944.95
2024-09-06,Person19,28,40441.46
2024-10-25,Person60,32,76863.67
2024-04-16,Person10,41,38810.75
2024-05-27,Person17,41,74957.27
2024-11-13,Person52,22,30740.57
2024-04-11,Person35,29,35935.25
2024-07-12,Person33,57,90207.05
2024-03-21,Person32,31,86780.7
2024-01-21,Person7,71,71145.32
2024-08-19,Person52,18,79071.55
2024-01-28,Person53,19,81111.0
2024-05-08,Person41,66,98035.02
2024-09-16,Person9,53,98825.7
2024-07-01,Person41,42,87131.54
2024-08-24,Person22,78,51435.01
2024-08-09,Person29,53,62295.51
2024-08-23,Person5,24,42131.95
2024-05-13,Person55,51,97825.34
2024-11-16,Person82,59,98024.63
2024-04-30,Person8,79,77130.4
2024-08-29,Person16,61,44084.77
2024-02-16,Person51,57,57041.35
2024-01-22,Person56,31,83377.56
2024-04-12,Person13,66,92540.26
2024-06-19,Person70,30,68455.58
2024-04-17,Person81,76,77375.52
2024-07-04,Person65,76,80349.82
2024-09-01,Person17,46,35963.42
2024-10-26,Person4,78,89509.08
2024-06-18,Person78,39,98906.67
2024-11-19,Person56,22,92919.91
2024-01-01,Person15,60,37434.67
2024-01-25,Person71,40,74745.58
2024-06-06,Person77,77,64671.08
2024-03-08,Person74,70,30117.68
2024-09-14,Person42,29,46316.56
2024-02-18,Person15,57,54115.14
2024-07-18,Person39,19,69287.39
2024-03-31,Person68,55,79002.69
2024-06-04,Person65,37,60291.8
2024-12-24,Person18,57,61184.73
2024-08-30,Person89,51,81963.94
2024-01-18,Person64,61,99997.47
2024-07-27,Person12,63,58903.69
2024-01-26,Person45,73,50275.33
2024-03-19,Person42,43,63362.07
2024-09-17,Person19,55,58420.75
2024-01-28,Person88,67,34076.79
2024-01-04,Person28,25,48512.64
2024-03-30,Person1,36,85578.55
2024-02-12,Person50,18,41053.56
2024-02-12,Person7,29,33617.35
2024-12-02,Person48,33,67236.38
2024-04-21,Person67,57,30301.08
2024-04-26,Person6,43,52006.96
2024-07-15,Person1,58,81345.3
2024-10-22,Person99,18,63800.2
2024-08-28,Person16,32,61201.62
2024-04-21,Person45,77,96225.42
2024-01-07,Person8,36,32503.21
2024-04-19,Person2,23,93226.49
2024-10-26,Person66,57,79088.31
2024-04-19,Person4,48,42437.77
2024-05-15,Person12,44,66555.5
2024-06-07,Person9,60,70182.46
2024-11-07,Person68,52,69011.56
2024-05-11,Person77,53,61736.18
2024-06-30,Person13,53,58653.74
2024-02-25,Person39,53,65253.09
2024-01-07,Person90,43,85021.02
2024-04-30,Person6,49,68738.48
2024-03-09,Person76,54,30596.76
2024-03-08,Person21,25,54417.93
2024-03-02,Person26,40,80280.29
2024-09-07,Person82,35,41055.71
2024-03-11,Person63,53,75363.96
2024-08-18,Person34,36,87110.69
2024-11-17,Person6,31,31150.28
2024-10-21,Person68,65,96085.42
2024-04-07,Person53,78,63008.47
2024-01-30,Person21,52,53598.58
2024-02-29,Person55,22,40910.11
2024-08-14,Person31,55,73562.85
2024-06-16,Person61,23,48446.32
2024-06-13,Person72,29,98184.27
2024-08-27,Person91,29,60052.01
2024-03-03,Person7,40,81856.14
2024-01-09,Person52,48,54877.85
2024-12-15,Person84,79,97819.55
2024-09-26,Person61,79,73651.9
2024-08-15,Person8,41,84092.71
2024-09-03,Person82,44,78379.65
2024-09-17,Person15,50,50859.29
2024-03-28,Person94,38,61826.28
2024-12-23,Person1,26,46498.63
2024-04-05,Person71,19,65260.14
2024-12-17,Person56,68,50012.55
2024-09-20,Person62,78,84210.16
2024-04-09,Person87,29,51313.98
2024-11-25,Person21,19,57784.9
2024-06-02,Person29,29,96240.93
2024-03-26,Person31,19,46451.5
2024-08-14,Person1,59,70829.56
2024-09-05,Person18,75,85459.43
2024-11-09,Person34,49,94930.81
2024-04-30,Person46,28,35695.14
2024-07-02,Person66,35,51410.51
2024-02-27,Person57,44,37564.75
2024-05-18,Person6,77,71740.47
2024-07-10,Person55,40,30932.06
2024-11-03,Person79,79,62124.06
2024-05-06,Person77,62,88962.67
2024-02-19,Person4,64,63908.83
2024-09-12,Person72,26,50876.74
2024-05-05,Person13,60,32484.88
2024-01-25,Person80,80,48239.12
2024-04-18,Person8,19,35650.87
2024-05-16,Person31,31,31323.54
2024-12-06,Person93,20,85932.76
2024-02-13,Person51,34,50902.49
2024-12-29,Person33,70,84689.85
2024-07-04,Person16,78,67601.45
2024-05-14,Person58,66,39586.9
2024-05-04,Person55,57,85314.55
2024-03-11,Person85,35,90157.87
2024-09-26,Person38,33,54964.76
2024-09-24,Person92,44,45441.79
2024-03-14,Person18,71,32301.35
2024-09-09,Person33,19,87737.95
2024-03-18,Person52,55,79442.44
2024-08-22,Person83,43,39530.82
2024-03-31,Person32,21,32493.37
2024-11-04,Person76,56,31642.9
2024-06-28,Person11,56,52417.31
2024-04-22,Person53,26,31707.57
2024-12-01,Person92,80,70157.98
2024-03-12,Person73,32,40377.92
2024-05-23,Person74,50,62783.15
2024-05-16,Person87,56,33470.14
2024-04-11,Person52,76,98790.45
2024-11-08,Person54,37,54279.25
2024-03-23,Person18,43,61342.75
2024-03-20,Person45,78,98160.65
2024-04-06,Person33,45,75725.62
2024-08-04,Person38,50,99928.38
2024-04-18,Person51,76,81139.77
2024-07-15,Person65,44,60745.06
2024-09-02,Person35,38,37823.1
2024-08-13,Person87,50,68903.74
2024-07-21,Person98,56,80894.55
2024-12-29,Person66,61,72174.63
2024-12-30,Person8,55,40348.93
2024-12-04,Person41,65,37157.79
2024-10-10,Person17,68,97316.56
2024-07-03,Person25,25,88147.12
2024-01-22,Person78,52,71386.33
2024-01-12,Person9,28,50125.94
2024-01-03,Person50,18,76619.86
2024-09-23,Person60,38,42197.05
2024-08-16,Person56,69,39943.99
2024-02-22,Person67,79,31109.43
2024-04-20,Person63,61,46161.52
2024-08-15,Person80,37,35878.61
2024-09-02,Person35,29,62694.83
2024-06-02,Person25,21,69020.04
2024-02-22,Person91,53,56100.69
2024-02-16,Person15,48,70700.03
2024-08-04,Person93,45,88106.39
2024-03-01,Person53,22,44013.78
2024-09-24,Person45,38,93621.64
2024-01-26,Person87,61,67563.9
2024-05-22,Person99,78,48511.85
2024-05-19,Person11,25,74054.3
2024-02-13,Person90,66,96194.3
2024-12-05,Person64,25,35493.18
2024-01-20,Person71,41,55728.87
2024-06-08,Person17,61,82599.75
2024-02-19,Person79,55,30969.22
2024-12-16,Person28,57,53432.3
2024-08-14,Person52,48,50861.01
2024-03-31,Person16,70,99263.73
2024-07-16,Person34,30,75459.87
2024-12-14,Person99,48,84480.38
2024-03-09,Person23,44,38205.05
2024-05-18,Person14,28,51592.33
2024-12-02,Person47,45,66696.19
2024-02-25,Person73,80,30891.32
2024-01-23,Person95,68,86657.44
2024-05-17,Person19,74,77337.17
2024-02-11,Person58,54,94470.39
2024-01-02,Person56,76,89152.34
2024-06-03,Person39,46,63665.13
2024-10-06,Person98,77,52240.83
2024-10-12,Person61,61,91569.53
2024-02-28,Person1,27,78621.56
2024-02-20,Person78,75,49679.65
2024-05-30,Person37,54,94612.71
2024-04-28,Person55,48,63033.48
2024-07-25,Person69,28,98869.85
2024-07-17,Person1,41,44913.3
2024-05-12,Person25,49,68437.43
2024-08-25,Person30,78,47892.59
2024-06-07,Person84,34,46123.7
2024-04-03,Person5,77,92694.26
2024-05-06,Person48,72,78179.98
2024-03-05,Person60,31,30713.76
2024-09-09,Person80,66,56929.25
2024-01-04,Person11,33,91639.6
2024-12-12,Person94,35,93152.36
2024-02-03,Person18,28,93810.11
2024-06-06,Person3,37,53829.75
2024-06-14,Person96,79,53822.49
2024-09-01,Person31,43,72618.43
2024-05-19,Person100,35,61707.31
2024-05-25,Person99,30,32325.29
2024-03-24,Person30,71,97960.76
2024-05-08,Person32,61,44726.35
2024-04-02,Person56,52,79274.58
2024-04-09,Person41,68,80988.74
2024-11-12,Person85,72,65931.03
2024-04-28,Person86,53,32638.82
2024-07-11,Person8,36,94516.6
2024-03-31,Person46,80,78327.47
2024-12-08,Person74,40,60169.42
2024-09-13,Person28,41,83899.95
2024-02-07,Person53,61,69256.07
2024-11-24,Person30,77,55405.06
2024-04-19,Person44,30,66913.03
2024-02-18,Person51,22,86372.85
2024-08-06,Person13,19,67684.67
2024-12-25,Person24,43,72860.2
2024-02-14,Person89,78,97391.81
2024-09-18,Person54,44,89748.82
2024-06-26,Person82,32,39814.18
2024-10-20,Person86,57,75747.25
2024-12-20,Person63,79,46157.55
2024-10-09,Person29,67,36313.79
2024-07-20,Person100,50,84674.78
2024-10-02,Person42,22,37185.74
2024-09-20,Person75,24,37868.06
2024-04-22,Person88,77,55419.42
2024-12-30,Person90,27,91196.44
2024-04-03,Person55,21,50658.65
2024-11-14,Person46,18,81066.64
2024-06-07,Person20,34,86708.97
2024-02-21,Person84,65,33829.49
2024-02-16,Person48,53,57868.73
2024-12-26,Person82,59,93198.28
2024-05-06,Person54,49,58689.06
2024-11-07,Person83,56,32016.53
2024-02-18,Person67,36,46432.72
2024-05-22,Person42,60,41431.14
2024-03-03,Person62,35,92092.48
2024-07-01,Person31,55,72767.54
2024-05-10,Person56,21,94083.78
2024-08-15,Person53,34,65956.17
2024-02-29,Person49,66,32055.4
2024-11-24,Person32,34,87640.44
2024-11-07,Person15,78,93445.7
2024-01-07,Person67,38,33557.32
2024-02-12,Person19,71,78473.58
2024-05-26,Person74,44,41718.66
2024-06-14,Person11,36,30377.74
2024-10-08,Person37,66,69480.7
2024-07-19,Person21,43,92939.66
2024-01-09,Person77,42,92023.38
2024-02-29,Person58,19,75847.72
2024-05-27,Person90,66,45740.4
2024-05-06,Person81,35,30050.54
2024-09-07,Person70,35,63348.69
2024-05-12,Person26,44,51165.07
2024-01-16,Person15,40,47358.63
2024-05-08,Person31,69,43430.07
2024-01-26,Person85,69,76826.98
2024-01-06,Person81,80,74897.73
2024-02-04,Person55,27,92835.11
2024-08-14,Person89,27,48120.71
2024-11-02,Person95,31,36101.45
2024-02-22,Person20,24,43063.95
2024-01-04,Person50,43,48190.29
2024-11-26,Person57,60,87913.38
2024-09-17,Person64,54,44322.53
2024-12-30,Person46,80,85126.13
2024-09-29,Person52,49,88275.49
2024-07-17,Person69,69,96454.37
2024-02-12,Person50,28,70622.66
2024-09-25,Person80,56,52073.52
2024-07-27,Person83,37,83495.35
2024-03-12,Person35,35,43953.74
2024-08-30,Person51,44,88263.59
2024-02-07,Person52,71,81525.63
2024-09-18,Person52,18,96890.97
2024-06-11,Person64,64,94669.59
2024-10-22,Person59,74,67668.16
2024-03-22,Person71,41,66794.51
2024-10-19,Person99,26,64800.56
2024-04-22,Person49,70,31005.3
2024-10-03,Person25,75,88793.51
2024-09-12,Person18,38,98614.52
2024-09-05,Person42,23,82790.11
2024-08-14,Person36,48,30808.87
2024-07-26,Person82,31,40124.14
2024-09-11,Person41,18,79296.57
2024-10-17,Person68,20,34938.25
2024-08-11,Person77,24,75319.4
2024-09-12,Person15,43,63466.21
2024-12-28,Person75,31,81645.01
2024-05-19,Person93,49,38680.25
2024-09-18,Person34,51,95105.19
2024-01-17,Person100,58,31465.32
2024-01-09,Person45,78,82454.28
2024-08-12,Person86,49,79755.42
2024-06-01,Person90,53,78881.25
2024-06-15,Person99,68,97404.48
2024-08-22,Person98,43,32422.0
2024-10-31,Person89,67,69262.49
2024-01-02,Person47,44,75604.89
2024-04-02,Person49,22,49289.25
2024-10-03,Person45,26,35475.49
2024-03-22,Person11,71,83416.21
2024-06-01,Person92,44,51132.95
2024-01-18,Person17,24,62885.5
2024-03-31,Person62,29,37287.76
2024-05-10,Person84,49,56785.18
2024-05-20,Person83,38,90245.11
2024-09-13,Person37,38,85917.87
2024-12-31,Person21,43,53796.89
2024-11-08,Person43,36,94447.27
2024-12-21,Person52,37,67676.05
2024-08-15,Person26,20,87113.04
2024-04-07,Person54,43,75879.69
2024-07-18,Person1,18,97121.98
2024-07-25,Person31,62,87117.02
2024-07-10,Person26,76,45744.22
2024-09-04,Person32,43,40683.26
2024-04-10,Person94,20,82678.99
2024-07-11,Person56,57,36706.01
2024-07-18,Person69,65,99146.81
2024-12-18,Person47,65,53066.71
2024-05-01,Person48,27,51511.17
2024-02-16,Person25,73,74969.23
2024-02-10,Person84,79,78599.32
2024-07-24,Person54,56,59234.75
2024-03-04,Person42,23,77270.87
2024-04-08,Person8,61,65133.03
2024-04-10,Person32,55,43926.39
2024-12-06,Person40,22,90091.83
2024-11-06,Person12,68,38709.65
2024-10-14,Person34,48,86587.73
2024-02-13,Person87,21,79538.37
2024-07-19,Person93,33,97188.51
2024-09-18,Person54,30,65344.44
2024-11-19,Person49,36,39189.44
2024-11-30,Person70,64,49729.37
2024-04-24,Person22,79,89265.46
2024-03-04,Person3,26,70770.48
2024-03-04,Person37,62,51460.69
2024-01-26,Person65,66,50804.01
2024-12-17,Person20,52,55307.71
2024-12-25,Person90,35,38632.23
2024-09-28,Person60,62,43707.81
2024-05-14,Person90,60,38386.41
2024-10-08,Person75,26,33874.65
2024-04-06,Person79,54,66460.47
2024-06-01,Person1,53,51434.2
2024-05-18,Person92,31,36986.06
2024-12-19,Person53,54,66534.45
2024-11-13,Person81,70,63380.69
2024-06-10,Person93,68,82611.59
2024-10-03,Person23,71,47589.15
2024-03-05,Person8,73,88700.77
2024-07-11,Person14,50,39506.2
2024-10-26,Person58,75,69248.23
2024-10-10,Person80,76,95024.83
2024-02-07,Person44,19,89473.81
2024-03-31,Person53,26,95556.67
2024-01-26,Person65,51,36332.16
2024-01-18,Person41,54,46884.18
2024-07-06,Person9,62,64463.31
2024-03-17,Person86,26,93901.07
2024-06-05,Person13,53,80913.43
2024-02-23,Person29,35,86922.54
2024-05-23,Person62,65,34306.17
2024-01-31,Person33,69,41759.01
2024-04-05,Person60,43,86726.07
2024-06-13,Person79,23,82487.83
2024-10-06,Person54,69,54238.91
2024-08-07,Person4,56,91798.16
2024-04-18,Person87,27,78372.91
2024-06-15,Person47,32,99045.79
2024-07-24,Person62,70,68709.74
